geoid,pop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06598E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06598E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06505E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06504E+13,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.06503E+13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
